#station time x y
1 578.0 28.8979056996 68.3390822528
2 578.2 52.3349903325 1.5419324564
3 578.2 36.0547250456 36.6619122909
4 578.2 54.7555145377 52.6638345364
5 578.2 54.7567056393 52.6618869689
1 578.2 28.9118148289 68.252067618
2 578.4 52.3779516383 1.6219775021
3 578.4 36.0547250456 36.6619122909
4 578.4 54.7555145377 52.6638345364
5 578.4 54.7567056393 52.6618869689
1 578.4 28.9218445692 68.1676914402
2 578.6 52.417250753 1.7009952335
3 578.6 36.0547250456 36.6619122909
4 578.6 54.7555145377 52.6638345364
5 578.6 54.7566819683 52.6618873957
1 578.6 28.9305544231 68.0795161356
2 578.8 52.4629321218 1.769709804
3 578.8 36.0547250456 36.6619122909
4 578.8 54.7555145377 52.6638345364
5 578.8 54.7566819683 52.6618873957
1 578.8 28.9364210985 67.9903575461
2 579.0 52.5064590563 1.8436955739
3 579.0 36.0547250456 36.6619122909
4 579.0 54.7555145377 52.6638345364
5 579.0 54.7566819683 52.6618873957
1 579.0 28.9388672805 67.9032675958
2 579.2 52.5428055426 1.9258014023
3 579.2 36.0547250456 36.6619122909
4 579.2 54.7555145377 52.6638345364
5 579.2 54.7566819683 52.6618873957
1 579.2 28.9417760981 67.8145068464
2 579.4 52.58022472 2.0065118383
3 579.4 36.0547250456 36.6619122909
4 579.4 54.7555145377 52.6638345364
5 579.4 54.7566582972 52.6618878231
1 579.4 28.9445176974 67.724376656
2 579.6 52.6221727283 2.0885112292
3 579.6 36.0547250456 36.6619122909
4 579.6 54.7555145377 52.6638345364
5 579.6 54.7566582972 52.6618878231
1 579.6 28.9475689045 67.6380876156
2 579.8 52.6632692332 2.1675021575
3 579.8 36.0547250456 36.6619122909
4 579.8 54.7555145377 52.6638345364
5 579.8 54.7566346257 52.6618882499
1 579.8 28.949775863 67.5507324292
2 580.0 52.6940149048 2.2513717796
3 580.0 36.0547250456 36.6619122909
4 580.0 54.7555145377 52.6638345364
5 580.0 54.7566346257 52.6618882499
1 580.0 28.9507749918 67.4617755724
2 580.2 52.7172913951 2.3433651707
3 580.2 36.0547250456 36.6619122909
4 580.2 54.7555145377 52.6638345364
5 580.2 54.7566346257 52.6618882499
1 580.2 28.9525330588 67.3755401408
2 580.4 52.740278275 2.4328884356
3 580.4 36.0547250456 36.6619122909
4 580.4 54.7555145377 52.6638345364
5 580.4 54.7566582972 52.6618878231
1 580.4 28.9548220242 67.2887322139
2 580.6 52.7696967764 2.5176109696
3 580.6 36.0547250456 36.6619122909
4 580.6 54.7555145377 52.6638345364
5 580.6 54.7566346257 52.6618882499
1 580.6 28.9570426311 67.1983485083
2 580.8 52.8018388912 2.604482824
3 580.8 36.0547250456 36.6619122909
4 580.8 54.7555145377 52.6638345364
5 580.8 54.7566346257 52.6618882499
1 580.8 28.9575096815 67.1110654491
2 581.0 52.8236129364 2.6967822898
3 581.0 36.0547250456 36.6619122909
4 581.0 54.7555382087 52.6638341096
5 581.0 54.7566346257 52.6618882499
1 581.0 28.9593312581 67.0231758271
2 581.2 52.8346428491 2.7928652653
3 581.2 36.0547250456 36.6619122909
4 581.2 54.7555382087 52.6638341096
5 581.2 54.7566346257 52.6618882499
1 581.2 28.9626722503 66.9346728387
2 581.4 52.8414977191 2.889578818
3 581.4 36.0547250456 36.6619122909
4 581.4 54.7555382087 52.6638341096
5 581.4 54.7566346257 52.6618882499
1 581.4 28.966084239 66.8461669581
2 581.6 52.8469269226 2.9863198058
3 581.6 36.0547250456 36.6619122909
4 581.6 54.7555382087 52.6638341096
5 581.6 54.7566109546 52.6618886774
1 581.6 28.9718684396 66.7572877645
2 581.8 52.8534067193 3.084416295
3 581.8 36.0547250456 36.6619122909
4 581.8 54.7555382087 52.6638341096
5 581.8 54.7566109546 52.6618886774
1 581.8 28.9761858225 66.6668176015
2 582.0 52.8644967295 3.1793978957
3 582.0 36.0547250456 36.6619122909
4 582.0 54.7555382087 52.6638341096
5 582.0 54.7565872836 52.6618891042
1 582.0 28.9811631508 66.5787977328
2 582.2 52.8853341138 3.273092081
3 582.2 36.0547250456 36.6619122909
4 582.2 54.7555641845 52.6641087947
5 582.2 54.7565872836 52.6618891042
1 582.2 28.9867424283 66.490202492
2 582.4 52.9158856853 3.359172025
3 582.4 36.0547250456 36.6619122909
4 582.4 54.7555641845 52.6641087947
5 582.4 54.7565872836 52.6618891042
1 582.4 28.9923669043 66.402706571
2 582.6 52.9470680222 3.4457909316
3 582.6 36.0547250456 36.6619122909
4 582.6 54.7557275786 52.6638306927
5 582.6 54.7542119952 52.6666095786
1 582.6 28.9990487869 66.3162681573
2 582.8 52.9784099752 3.5315822068
3 582.8 36.0547250456 36.6619122909
4 582.8 54.7551594695 52.6638409435
5 582.8 54.7539088789 52.6671653558
1 582.8 29.0077217056 66.2291970415
2 583.0 53.0130873848 3.6178609265
3 583.0 36.0547250456 36.6619122909
4 583.0 54.7550411134 52.6638430794
5 583.0 54.7535133831 52.667997954
1 583.0 29.0179645905 66.1404095526
2 583.2 53.0446953221 3.7014478193
3 583.2 36.0547250456 36.6619122909
4 583.2 54.7550411134 52.6638430794
5 583.2 54.7535965445 52.6666206843
1 583.2 29.0243344082 66.0523326504
2 583.4 53.075629744 3.7828473211
3 583.4 36.0547250456 36.6619122909
4 583.4 54.7551831406 52.6638405167
5 583.4 54.753352919 52.6657996192
1 583.4 29.0326719383 65.9636240623
2 583.6 53.1029110488 3.8637667564
3 583.6 36.0547250456 36.6619122909
4 583.6 54.7554221572 52.6641113574
5 583.6 54.7533650671 52.6644236312
1 583.6 29.0398196826 65.8730377335
2 583.8 53.1254628785 3.9508293875
3 583.8 36.0547250456 36.6619122909
4 583.8 54.7555878555 52.6641083679
5 583.8 54.7538697018 52.6624884478
1 583.8 29.0461939208 65.7838598029
2 584.0 53.1446618925 4.0440088408
3 584.0 36.0547250456 36.6619122909
4 584.0 54.7555878555 52.6641083679
5 584.0 54.7534557677 52.6611201485
1 584.0 29.0544735244 65.6957044811
2 584.2 53.1589243479 4.1389329178
3 584.2 36.0547250456 36.6619122909
4 584.2 54.7555878555 52.6641083679
5 584.2 54.7550088515 52.6599915076
1 584.2 29.0596091326 65.6082294775
2 584.4 53.1737386795 4.2335715824
3 584.4 36.0547250456 36.6619122909
4 584.4 54.7555878555 52.6641083679
5 584.4 54.755815978 52.6602520982
1 584.4 29.0667179989 65.5203979018
2 584.6 53.1875258899 4.3296055137
3 584.6 36.0547250456 36.6619122909
4 584.6 54.7555878555 52.6641083679
5 584.6 54.7572622281 52.6605011576
1 584.6 29.0754656718 65.4344258125
2 584.8 53.2009837829 4.4267463481
3 584.8 36.0547250456 36.6619122909
4 584.8 54.7555878555 52.6641083679
5 584.8 54.757243165 52.6610518087
1 584.8 29.0818433814 65.3477256807
2 585.0 53.2190275212 4.5182980592
3 585.0 36.0547250456 36.6619122909
4 585.0 54.7555878555 52.6641083679
5 585.0 54.7573401544 52.6613252127
1 585.0 29.0898464079 65.2584811603
2 585.2 53.2423422302 4.6108509973
3 585.2 36.0547250456 36.6619122909
4 585.2 54.7555878555 52.6641083679
5 585.2 54.757839554 52.6615913568
1 585.2 29.0974918852 65.1714537009
2 585.4 53.2628550965 4.7034572443
3 585.4 36.0547250456 36.6619122909
4 585.4 54.7555145377 52.6638345364
5 585.4 54.758007557 52.6618634791
1 585.4 29.1029527544 65.0823140982
2 585.6 53.2868666517 4.7932466008
3 585.6 36.0547250456 36.6619122909
4 585.6 54.7556496518 52.6630066375
5 585.6 54.7579342391 52.6615896483
1 585.6 29.1048211039 64.9938730659
2 585.8 53.3144947758 4.882693214
3 585.8 36.0547250456 36.6619122909
4 585.8 54.7553159505 52.6627375046
5 585.8 54.7581259132 52.6618613439
1 585.8 29.100641687 64.9059564025
2 586.0 53.3422175145 4.9721386784
3 586.0 36.0547250456 36.6619122909
4 586.0 54.7553159505 52.6627375046
5 586.0 54.75802662 52.661312828
1 586.0 29.0906992378 64.8199287985
2 586.2 53.3703679649 5.0610264868
3 586.2 36.0547250456 36.6619122909
4 586.2 54.7553159505 52.6627375046
5 586.2 54.757718894 52.6613183795
1 586.2 29.0737156542 64.7330902617
2 586.4 53.4013450468 5.1504121971
3 586.4 36.0547250456 36.6619122909
4 586.4 54.7553159505 52.6627375046
5 586.4 54.7581068497 52.6624119957
1 586.4 29.0502612897 64.6506478335
2 586.6 53.4285767657 5.2395937168
3 586.6 36.0547250456 36.6619122909
4 586.6 54.755292279 52.6627379321
5 586.6 54.758016773 52.6629639285
1 586.6 29.0210057067 64.5731248265
2 586.8 53.4557535414 5.3282266196
3 586.8 36.0547250456 36.6619122909
4 586.8 54.755292279 52.6627379321
5 586.8 54.7582298139 52.6629600848
1 586.8 28.9897487136 64.4970614936
2 587.0 53.4784201713 5.4202459517
3 587.0 36.0547250456 36.6619122909
4 587.0 54.7552449369 52.6627387863
5 587.0 54.7583314113 52.6637837132
1 587.0 28.9593379356 64.4209639928
2 587.2 53.5041498877 5.512208523
3 587.2 36.0547250456 36.6619122909
4 587.2 54.7552686079 52.6627383589
5 587.2 54.758193992 52.6643365002
1 587.2 28.9294355234 64.3431945512
2 587.4 53.5240670437 5.6048302912
3 587.4 36.0547250456 36.6619122909
4 587.4 54.7552686079 52.6627383589
5 587.4 54.757161676 52.6654557401
1 587.4 28.89954711 64.2662510766
2 587.6 53.5395113132 5.6994616426
3 587.6 36.0547250456 36.6619122909
4 587.6 54.7552686079 52.6627383589
5 587.6 54.7568394963 52.6665621684
1 587.6 28.869114977 64.1893308081
2 587.8 53.5555407021 5.7949076792
3 587.8 36.0547250456 36.6619122909
4 587.8 54.7550792381 52.6627417758
5 587.8 54.7566050886 52.6668415515
1 587.8 28.8387281105 64.1124094029
2 588.0 53.5700536303 5.8909324103
3 588.0 36.0547250456 36.6619122909
4 588.0 54.755112127 52.6638417977
5 588.0 54.7567234443 52.6668394162
1 588.0 28.8121665843 64.0334033161
2 588.2 53.584481251 5.9855832613
3 588.2 36.0547250456 36.6619122909
4 588.2 54.7551716186 52.6624649555
5 588.2 54.7568112164 52.6660123709
1 588.2 28.7894100538 63.9536895296
2 588.4 53.5994963623 6.0813238784
3 588.4 36.0547250456 36.6619122909
4 588.4 54.7553609884 52.6624615379
5 588.4 54.7570127361 52.6646329659
1 588.4 28.7663457925 63.8739888979
2 588.6 53.6145151321 6.1776148706
3 588.6 36.0547250456 36.6619122909
4 588.6 54.7554816488 52.6627345151
5 588.6 54.7577327185 52.6629690533
1 588.6 28.7434604138 63.7926295812
2 588.8 53.6288818748 6.2711668714
3 588.8 36.0547250456 36.6619122909
4 588.8 54.7554343067 52.6627353694
5 588.8 54.7582419652 52.6615840968
1 588.8 28.7257079534 63.7096812742
2 589.0 53.641966276 6.3672189954
3 589.0 36.0547250456 36.6619122909
4 589.0 54.7554816488 52.6627345151
5 589.0 54.7582442689 52.6618592086
1 589.0 28.7093943044 63.6255723629
2 589.2 53.6514432421 6.464713814
3 589.2 36.0547250456 36.6619122909
4 589.2 54.7555289914 52.6627336609
5 589.2 54.7584573103 52.6618553649
1 589.2 28.6978172157 63.5437445082
2 589.4 53.6589368588 6.5616952328
3 589.4 36.0547250456 36.6619122909
4 589.4 54.7555053203 52.6627340877
5 589.4 54.7589497981 52.6612961727
1 589.4 28.6862801337 63.4566847836
2 589.6 53.658188348 6.6569036266
3 589.6 36.0547250456 36.6619122909
4 589.6 54.7555289914 52.6627336609
5 589.6 54.7592124853 52.6615665873
1 589.6 28.6742533028 63.3723982828
2 589.8 53.6614726528 6.752587512
3 589.8 36.0547250456 36.6619122909
4 589.8 54.7555289914 52.6627336609
5 589.8 54.7592407644 52.6621163849
1 589.8 28.6624272786 63.2875529828
2 590.0 53.6719483794 6.8514396505
3 590.0 36.0547250456 36.6619122909
4 590.0 54.7555289914 52.6627336609
5 590.0 54.7583909047 52.6624068709
1 590.0 28.6504143384 63.2016144307
2 590.2 53.689044308 6.9460423213
3 590.2 36.0547250456 36.6619122909
4 590.2 54.7555526625 52.6627332335
5 590.2 54.7582534854 52.662959658
1 590.2 28.6398214893 63.1208472663
2 590.4 53.7116886814 7.0380664006
3 590.4 36.0547250456 36.6619122909
4 590.4 54.7555526625 52.6627332335
5 590.4 54.7584191837 52.6629566685
1 590.4 28.6303000275 63.0430637179
2 590.6 53.738641598 7.126434599
3 590.6 36.0547250456 36.6619122909
4 590.6 54.7555526625 52.6627332335
5 590.6 54.7588054666 52.6610236229
1 590.6 28.6209366745 62.9710545212
2 590.8 53.7672447965 7.213397296
3 590.8 36.0547250456 36.6619122909
4 590.8 54.7555526625 52.6627332335
5 590.8 54.7583205216 52.6596566027
1 590.8 28.6120266934 62.9017793266
2 591.0 53.7974087522 7.2997816471
3 591.0 36.0547250456 36.6619122909
4 591.0 54.755576334 52.6627328067
5 591.0 54.7576767896 52.6591179089
1 591.0 28.6058249767 62.8334926874
2 591.2 53.8273048014 7.3889229699
3 591.2 36.0547250456 36.6619122909
4 591.2 54.755576334 52.6627328067
5 591.2 54.7568338416 52.6602337325
1 591.2 28.6023636157 62.7678449127
2 591.4 53.8561237289 7.4764340611
3 591.4 36.0547250456 36.6619122909
4 591.4 54.755576334 52.6627328067
5 591.4 54.7568147786 52.6607843843
1 591.4 28.6010617337 62.7065118154
2 591.6 53.8795919409 7.5673456197
3 591.6 36.0547250456 36.6619122909
4 591.6 54.755576334 52.6627328067
5 591.6 54.7566254088 52.6607878012
1 591.6 28.6022284976 62.6593905859
2 591.8 53.8968925243 7.6619474499
3 591.8 36.0547250456 36.6619122909
4 591.8 54.755576334 52.6627328067
5 591.8 54.7565353325 52.661339734
1 591.8 28.6029889593 62.6315557878
2 592.0 53.9060133099 7.7589005522
3 592.0 36.0547250456 36.6619122909
4 592.0 54.7556236761 52.6627319524
5 592.0 54.7569804774 52.6607813948
1 592.0 28.6145871703 62.6261185876
2 592.2 53.9108203433 7.856207954
3 592.2 36.0547250456 36.6619122909
4 592.2 54.7556236761 52.6627319524
5 592.2 54.7570728583 52.6605045738
1 592.2 28.6288413381 62.6299306187
2 592.4 53.912128845 7.9447754158
3 592.4 36.0547250456 36.6619122909
4 592.4 54.7556236761 52.6627319524
5 592.4 54.7570728583 52.6605045738
1 592.4 28.6385971273 62.6207163339
2 592.6 53.9164202508 8.0297115259
3 592.6 36.0547250456 36.6619122909
4 592.6 54.7556236761 52.6627319524
5 592.6 54.7570491868 52.6605050013
1 592.6 28.6418983992 62.6010343925
2 592.8 53.9264313746 8.106839216
3 592.8 36.0547250456 36.6619122909
4 592.8 54.7556236761 52.6627319524
5 592.8 54.7570491868 52.6605050013
1 592.8 28.6459895645 62.5758140799
2 593.0 53.9402099272 8.1734430872
3 593.0 36.0547250456 36.6619122909
4 593.0 54.7556236761 52.6627319524
5 593.0 54.7570728583 52.6605045738
1 593.0 28.6501209482 62.5428843164
2 593.2 53.9551849983 8.2248931295
3 593.2 36.0547250456 36.6619122909
4 593.2 54.7556236761 52.6627319524
5 593.2 54.7570491868 52.6605050013
1 593.2 28.6534785758 62.5053069756
2 593.4 53.9660358851 8.2648633865
3 593.4 36.0547250456 36.6619122909
4 593.4 54.7556236761 52.6627319524
5 593.4 54.7570491868 52.6605050013
1 593.4 28.6574699982 62.4663269429
2 593.6 53.9692910482 8.2876395341
3 593.6 36.0547250456 36.6619122909
4 593.6 54.7556236761 52.6627319524
5 593.6 54.7570491868 52.6605050013
1 593.6 28.6628508721 62.4308678638
2 593.8 53.9558844209 8.2958635707
3 593.8 36.0547250456 36.6619122909
4 593.8 54.7556236761 52.6627319524
5 593.8 54.7570491868 52.6605050013
1 593.8 28.6680851558 62.3951396298
2 594.0 53.9550403248 8.3156882995
3 594.0 36.0547250456 36.6619122909
4 594.0 54.7556236761 52.6627319524
5 594.0 54.7570491868 52.6605050013
1 594.0 28.673906709 62.3604881683
2 594.2 53.965295665 8.3281565617
3 594.2 36.0547250456 36.6619122909
4 594.2 54.7556236761 52.6627319524
5 594.2 54.7570491868 52.6605050013
1 594.2 28.6802212301 62.3269174032
2 594.4 53.9557597941 8.3294315749
3 594.4 36.0547250456 36.6619122909
4 594.4 54.7556236761 52.6627319524
5 594.4 54.7570491868 52.6605050013
1 594.4 28.6873265244 62.290285813
2 594.6 53.9516828257 8.3149243721
3 594.6 36.0547250456 36.6619122909
4 594.6 54.7556236761 52.6627319524
5 594.6 54.7570491868 52.6605050013
1 594.6 28.695089903 62.2547280924
2 594.8 53.950458912 8.3127457476
3 594.8 36.0547250456 36.6619122909
4 594.8 54.7556236761 52.6627319524
5 594.8 54.7570491868 52.6605050013
1 594.8 28.7028569417 62.2230241832
2 595.0 53.9502108559 8.3119249021
3 595.0 36.0547250456 36.6619122909
4 595.0 54.7556236761 52.6627319524
5 595.0 54.7570491868 52.6605050013
1 595.0 28.7099466628 62.1965787144
2 595.2 53.9502698669 8.3075217595
3 595.2 36.0547250456 36.6619122909
4 595.2 54.7556236761 52.6627319524
5 595.2 54.7570491868 52.6605050013
1 595.2 28.7140774637 62.1782390594
2 595.4 53.9560920119 8.2947592556
3 595.4 36.0547250456 36.6619122909
4 595.4 54.7556236761 52.6627319524
5 595.4 54.7570491868 52.6605050013
1 595.4 28.7143989097 62.1740965605
2 595.6 53.9651598365 8.2866145901
3 595.6 36.0547250456 36.6619122909
4 595.6 54.7556236761 52.6627319524
5 595.6 54.7570491868 52.6605050013
1 595.6 28.7275563926 62.1710735171
2 595.8 53.9666900995 8.2879622401
3 595.8 36.0547250456 36.6619122909
4 595.8 54.7556236761 52.6627319524
5 595.8 54.7570491868 52.6605050013
1 595.8 28.7493539518 62.1767767441
2 596.0 53.9670804432 8.2885053567
3 596.0 36.0547250456 36.6619122909
4 596.0 54.7556236761 52.6627319524
5 596.0 54.7571202008 52.6605037196
1 596.0 28.7754593407 62.1856053093
2 596.2 53.9678999954 8.2884903652
3 596.2 36.0547250456 36.6619122909
4 596.2 54.7556236761 52.6627319524
5 596.2 54.7571202008 52.6605037196
1 596.2 28.8032517406 62.1938140933
2 596.4 53.9764019411 8.2960384835
3 596.4 36.0547250456 36.6619122909
4 596.4 54.7556236761 52.6627319524
5 596.4 54.7571202008 52.6605037196
1 596.4 28.8349262048 62.1977338269
2 596.6 53.9856799204 8.3211807223
3 596.6 36.0547250456 36.6619122909
4 596.6 54.7556236761 52.6627319524
5 596.6 54.7571202008 52.6605037196
1 596.6 28.8671034768 62.2008078392
2 596.8 53.9968992523 8.3592186203
3 596.8 36.0547250456 36.6619122909
4 596.8 54.7556236761 52.6627319524
5 596.8 54.7571202008 52.6605037196
1 596.8 28.896848473 62.1976518705
2 597.0 54.0111148166 8.4038050106
3 597.0 36.0547250456 36.6619122909
4 597.0 54.7556236761 52.6627319524
5 597.0 54.7571202008 52.6605037196
1 597.0 28.9261607611 62.1903854103
2 597.2 54.0266127121 8.4546961365
3 597.2 36.0547250456 36.6619122909
4 597.2 54.7556236761 52.6627319524
5 597.2 54.7571202008 52.6605037196
1 597.2 28.9544697827 62.1837116698
2 597.4 54.0447323416 8.5135184037
3 597.4 36.0547250456 36.6619122909
4 597.4 54.7556236761 52.6627319524
5 597.4 54.7571202008 52.6605037196
1 597.4 28.9795197891 62.1793752324
2 597.6 54.0604003811 8.5789886854
3 597.6 36.0547250456 36.6619122909
4 597.6 54.7556236761 52.6627319524
5 597.6 54.7571202008 52.6605037196
1 597.6 29.0020335015 62.1732169492
2 597.8 54.0764079711 8.6505058226
3 597.8 36.0547250456 36.6619122909
4 597.8 54.7556236761 52.6627319524
5 597.8 54.7571202008 52.6605037196
1 597.8 29.0217595474 62.1668986779
2 598.0 54.0937857633 8.730252112
3 598.0 36.0547250456 36.6619122909
4 598.0 54.7556236761 52.6627319524
5 598.0 54.7571202008 52.6605037196
1 598.0 29.0422036231 62.1611017483
2 598.2 54.1088471631 8.8155433248
3 598.2 36.0547250456 36.6619122909
4 598.2 54.7556236761 52.6627319524
5 598.2 54.7571202008 52.6605037196
1 598.2 29.0601692545 62.1565083063
2 598.4 54.12567373 8.9016280529
3 598.4 36.0547250456 36.6619122909
4 598.4 54.7556236761 52.6627319524
5 598.4 54.7571202008 52.6605037196
1 598.4 29.0749593666 62.1512199821
2 598.6 54.1427781628 8.9893587451
3 598.6 36.0547250456 36.6619122909
4 598.6 54.7556236761 52.6627319524
5 598.6 54.7571202008 52.6605037196
1 598.6 29.0887041593 62.1468006803
2 598.8 54.1587215416 9.0795868924
3 598.8 36.0547250456 36.6619122909
4 598.8 54.7556236761 52.6627319524
5 598.8 54.7571202008 52.6605037196
1 598.8 29.0993939919 62.1430577261
2 599.0 54.1759914093 9.1700663425
3 599.0 36.0547250456 36.6619122909
4 599.0 54.7556236761 52.6627319524
5 599.0 54.7571202008 52.6605037196
1 599.0 29.1035467973 62.1417858566
2 599.2 54.1925200693 9.2613848464
3 599.2 36.0547250456 36.6619122909
4 599.2 54.7556236761 52.6627319524
5 599.2 54.7571202008 52.6605037196
1 599.2 29.1047913317 62.141459408
2 599.4 54.2027071855 9.3495167866
3 599.4 36.0547250456 36.6619122909
4 599.4 54.7556236761 52.6627319524
5 599.4 54.7571202008 52.6605037196
1 599.4 29.1049144861 62.1417296191
2 599.6 54.2070765895 9.4336271441
3 599.6 36.0547250456 36.6619122909
4 599.6 54.7556236761 52.6627319524
5 599.6 54.7571202008 52.6605037196
1 599.6 29.1119153299 62.140065404
2 599.8 54.2104955809 9.5136277886
3 599.8 36.0547250456 36.6619122909
4 599.8 54.7556236761 52.6627319524
5 599.8 54.7571202008 52.6605037196
1 599.8 29.1256026541 62.1375758533
2 600.0 54.2110154737 9.5956068074
3 600.0 36.0547250456 36.6619122909
4 600.0 54.7556236761 52.6627319524
5 600.0 54.7571202008 52.6605037196
1 600.0 29.1424734752 62.1374331539
2 600.2 54.2048635286 9.6807330007
3 600.2 36.0547250456 36.6619122909
4 600.2 54.7556236761 52.6627319524
5 600.2 54.7571202008 52.6605037196
1 600.2 29.1634395432 62.1404258296
2 600.4 54.1978105149 9.7675263435
3 600.4 36.0547250456 36.6619122909
4 600.4 54.7556236761 52.6627319524
5 600.4 54.7571202008 52.6605037196
1 600.4 29.1826134075 62.1434924615
2 600.6 54.1894159986 9.8551694468
3 600.6 36.0547250456 36.6619122909
4 600.6 54.7556236761 52.6627319524
5 600.6 54.7571202008 52.6605037196
1 600.6 29.1971889678 62.1442706291
2 600.8 54.1831581124 9.9446998272
3 600.8 36.0547250456 36.6619122909
4 600.8 54.7556236761 52.6627319524
5 600.8 54.7571202008 52.6605037196
1 600.8 29.2010484519 62.1201633474
2 601.0 54.1830588246 10.0302668345
3 601.0 36.0547250456 36.6619122909
4 601.0 54.7556236761 52.6627319524
5 601.0 54.7571202008 52.6605037196
1 601.0 29.1999769327 62.0924045533
2 601.2 54.1880002432 10.110790186
3 601.2 36.0547250456 36.6619122909
4 601.2 54.7556236761 52.6627319524
5 601.2 54.7571202008 52.6605037196
1 601.2 29.2009019732 62.0653896642
2 601.4 54.1967803094 10.1923445505
3 601.4 36.0547250456 36.6619122909
4 601.4 54.7556236761 52.6627319524
5 601.4 54.7571202008 52.6605037196
1 601.4 29.2037057292 62.0391235238
2 601.6 54.2099581832 10.2727188499
3 601.6 36.0547250456 36.6619122909
4 601.6 54.7556236761 52.6627319524
5 601.6 54.7571202008 52.6605037196
1 601.6 29.2031949612 62.0135439248
2 601.8 54.2227086637 10.3539264145
3 601.8 36.0547250456 36.6619122909
4 601.8 54.7556236761 52.6627319524
5 601.8 54.7571202008 52.6605037196
1 601.8 29.204141061 61.987629283
2 602.0 54.2327623169 10.4382093022
3 602.0 36.0547250456 36.6619122909
4 602.0 54.7556236761 52.6627319524
5 602.0 54.7571202008 52.6605037196
1 602.0 29.2027420401 61.9612603038
2 602.2 54.2390366636 10.5228357251
3 602.2 36.0547250456 36.6619122909
4 602.2 54.7556236761 52.6627319524
5 602.2 54.7571202008 52.6605037196
1 602.2 29.1980806703 61.9408059446
2 602.4 54.2403029183 10.6105791401
3 602.4 36.0547250456 36.6619122909
4 602.4 54.7556236761 52.6627319524
5 602.4 54.7571202008 52.6605037196
1 602.4 29.1978606515 61.9267759596
2 602.6 54.2375581712 10.7025220331
3 602.6 36.0547250456 36.6619122909
4 602.6 54.7556236761 52.6627319524
5 602.6 54.7571202008 52.6605037196
1 602.6 29.2078231782 61.9219628499
2 602.8 54.2288167796 10.7973247185
3 602.8 36.0547250456 36.6619122909
4 602.8 54.7556236761 52.6627319524
5 602.8 54.7571202008 52.6605037196
1 602.8 29.2146856289 61.936546199
2 603.0 54.2201140757 10.8937775848
3 603.0 36.0547250456 36.6619122909
4 603.0 54.7556236761 52.6627319524
5 603.0 54.7571202008 52.6605037196
1 603.0 29.2155474886 61.9533026037
2 603.2 54.2132568945 10.9890966193
3 603.2 36.0547250456 36.6619122909
4 603.2 54.7556236761 52.6627319524
5 603.2 54.7571202008 52.6605037196
1 603.2 29.2123741856 61.9638931971
2 603.4 54.2024048609 11.0875145218
3 603.4 36.0547250456 36.6619122909
4 603.4 54.7556236761 52.6627319524
5 603.4 54.7571202008 52.6605037196
1 603.4 29.2097643377 61.9681293701
2 603.6 54.194034554 11.1831362866
3 603.6 36.0547250456 36.6619122909
4 603.6 54.7556236761 52.6627319524
5 603.6 54.7571202008 52.6605037196
1 603.6 29.2089808514 61.9703637069
2 603.8 54.1881771423 11.2825644066
3 603.8 36.0547250456 36.6619122909
4 603.8 54.7556236761 52.6627319524
5 603.8 54.7571202008 52.6605037196
1 603.8 29.2092454964 61.9706281256
2 604.0 54.1845601118 11.3792006588
